a4,0
B15,0
B16,0
B19a,0
B19b,0
B1a,0
B1b,0
B20a,0
B20b,0
B21b,0
B21d,0
B24,0
B25,0
B27,0
B29,0
B2a1,0
B30,0
B3a1,0
B4c,0
B5,0
S1,0
S10,0
S14,0
S2,0
S3,0
S4,0
S5,0
S6,0
S7,0
S8,0
S9,0
 ,0
